0	1	2
inextric	1	0	0
infam	1	0	0
infami	1	0	0
infantil	1	0	0
inferior	1	0	0
infern	1	0	0
infidel	1	0	0
infirm	1	0	0
inflam	1	0	0
inflammatori	1	0	0
inflex	1	0	0
inflict	1	0	0
infring	1	0	0
infuri	1	0	0
infuriatingli	1	0	0
inglori	1	0	0
ingrat	1	0	0
ingratitud	1	0	0
inharmoni	1	0	0
inhospit	1	0	0
inhuman	1	0	0
inim	1	0	0
iniqu	1	0	0
iniquit	1	0	0
injudici	1	0	0
injustic	1	0	0
innuendo	1	0	0
inoper	1	0	0
inopportun	1	0	0
inordin	1	0	0
insan	1	0	0
insati	1	0	0
insecur	1	0	0
insensit	1	0	0
insidi	1	0	0
insignific	1	0	0
insignificantli	1	0	0
insincer	1	0	0
insinu	1	0	0
insipid	1	0	0
insoci	1	0	0
insol	1	0	0
insouci	1	0	0
instig	1	0	0
insubstanti	1	0	0
insuffer	1	0	0
insuffici	1	0	0
insult	1	0	0
insultingli	1	0	0
insupport	1	0	0
intermin	1	0	0
intimid	1	0	0
intimidatingli	1	0	0
intoler	1	0	0
intransig	1	0	0
intrud	1	0	0
intrus	1	0	0
inund	1	0	0
invalid	1	0	0
invect	1	0	0
inveigl	1	0	0
invidi	1	0	0
ir	1	0	0
irasc	1	0	0
irat	1	0	0
irk	1	0	0
irksom	1	0	0
iron	1	0	0
ironi	1	0	0
irrat	1	0	0
irration	1	0	0
irreconcil	1	0	0
irredeem	1	0	0
irreform	1	0	0
irregular	1	0	0
irregularli	1	0	0
irrelev	1	0	0
irrepar	1	0	0
irreplac	1	0	0
irrepress	1	0	0
irresolut	1	0	0
irrespons	1	0	0
irrever	1	0	0
irrevers	1	0	0
irrit	1	0	0
itch	1	0	0
jabber	1	0	0
jade	1	0	0
jaundic	1	0	0
jealou	1	0	0
jealous	1	0	0
jealousi	1	0	0
jeer	1	0	0
jeeringli	1	0	0
jeopard	1	0	0
jeopardi	1	0	0
jerk	1	0	0
jerki	1	0	0
jitteri	1	0	0
joker	1	0	0
jumpi	1	0	0
kaput	1	0	0
kick	1	0	0
killjoi	1	0	0
knave	1	0	0
knavish	1	0	0
know-noth	1	0	0
kook	1	0	0
kooki	1	0	0
lack	1	0	0
lackadais	1	0	0
lackei	1	0	0
lacklust	1	0	0
lacon	1	0	0
lambast	1	0	0
lame	1	0	0
lame-duck	1	0	0
lament	1	0	0
languid	1	0	0
languish	1	0	0
languor	1	0	0
lascivi	1	0	0
last-ditch	1	0	0
late	1	0	0
laugh	1	0	0
laughabl	1	0	0
laughingstock	1	0	0
laughter	1	0	0
lawbreak	1	0	0
lawless	1	0	0
lax	1	0	0
lazi	1	0	0
lech	1	0	0
lecher	1	0	0
lecheri	1	0	0
leech	1	0	0
leer	1	0	0
leeri	1	0	0
left-lean	1	0	0
lengthi	1	0	0
letch	1	0	0
lewd	1	0	0
lewdli	1	0	0
li	1	0	0
liabil	1	0	0
liar	1	0	0
licenti	1	0	0
lie	1	0	0
lier	1	0	0
lif	1	0	0
lifeless	1	0	0
limp	1	0	0
listless	1	0	0
litigi	1	0	0
littl	1	0	0
little-known	1	0	0
livid	1	0	0
lividli	1	0	0
loath	1	0	0
loathli	1	0	0
loathsom	1	0	0
lone	1	0	0
loneli	1	0	0
lonesom	1	0	0
long	1	0	0
longingli	1	0	0
loophol	1	0	0
loos	1	0	0
loot	1	0	0
lorn	1	0	0
lose	1	0	0
lousi	1	0	0
loveless	1	0	0
lovelorn	1	0	0
low-rat	1	0	0
low-spirit	1	0	0
lower	1	0	0
lowest	1	0	0
lowli	1	0	0
luckless	1	0	0
ludicr	1	0	0
lugubri	1	0	0
lukewarm	1	0	0
lunat	1	0	0
lunatic	1	0	0
lurch	1	0	0
lure	1	0	0
lurid	1	0	0
lurk	1	0	0
ly	1	0	0
macabr	1	0	0
mad	1	0	0
madcap	1	0	0
madden	1	0	0
maddeningli	1	0	0
madder	1	0	0
madli	1	0	0
madman	1	0	0
maladjust	1	0	0
malcont	1	0	0
maledict	1	0	0
malevol	1	0	0
malic	1	0	0
malici	1	0	0
malign	1	0	0
malodor	1	0	0
maltreat	1	0	0
mangl	1	0	0
mania	1	0	0
maniac	1	0	0
manipul	1	0	0
mar	1	0	0
martyrdom	1	0	0
martyrdom-seek	1	0	0
massacr	1	0	0
maverick	1	0	0
mawkish	1	0	0
mawkishli	1	0	0
maxi-devalu	1	0	0
meager	1	0	0
mean	1	0	0
meaner	1	0	0
meanest	1	0	0
meaningless	1	0	0
meddl	1	0	0
meddlesom	1	0	0
mediocr	1	0	0
melancholi	1	0	0
melodramat	1	0	0
menac	1	0	0
menacingli	1	0	0
mendac	1	0	0
mendaci	1	0	0
mercenari	1	0	0
merciless	1	0	0
mercilessli	1	0	0
mere	1	0	0
mess	1	0	0
messi	1	0	0
midget	1	0	0
milder	1	0	0
mildest	1	0	0
mildli	1	0	0
milit	1	0	0
mindless	1	0	0
mindlessli	1	0	0
mirag	1	0	0
mire	1	0	0
mirthless	1	0	0
misbecom	1	0	0
misbegotten	1	0	0
misbehav	1	0	0
misbehavior	1	0	0
mischief	1	0	0
mischiev	1	0	0
misconcept	1	0	0
miscreant	1	0	0
misdirect	1	0	0
miser	1	0	0
miseri	1	0	0
miserli	1	0	0
misfit	1	0	0
misfortun	1	0	0
misgiv	1	0	0
misguid	1	0	0
mishandl	1	0	0
mishap	1	0	0
misinform	1	0	0
misinterpret	1	0	0
misjudg	1	0	0
mislead	1	0	0
misleadingli	1	0	0
mislik	1	0	0
mismanag	1	0	0
misread	1	0	0
misrepres	1	0	0
misrepresent	1	0	0
misshapen	1	0	0
misstat	1	0	0
mistak	1	0	0
mistrust	1	0	0
mistrustfulli	1	0	0
misunderstand	1	0	0
misunderstood	1	0	0
misus	1	0	0
moan	1	0	0
mock	1	0	0
mockeri	1	0	0
mockingli	1	0	0
molest	1	0	0
monolith	1	0	0
monoton	1	0	0
monotoni	1	0	0
monster	1	0	0
monstros	1	0	0
monstrou	1	0	0
monstrous	1	0	0
moodi	1	0	0
mopei	1	0	0
morbid	1	0	0
morbidli	1	0	0
mordant	1	0	0
mordantli	1	0	0
moribund	1	0	0
moron	1	0	0
moros	1	0	0
mortif	1	0	0
mortifi	1	0	0
motlei	1	0	0
mourn	1	0	0
mourner	1	0	0
mournfulli	1	0	0
mudsling	1	0	0
mulish	1	0	0
multi-polar	1	0	0
mundan	1	0	0
murki	1	0	0
muscle-flex	1	0	0
mysteri	1	0	0
myth	1	0	0
nag	1	0	0
naiv	1	0	0
nameless	1	0	0
narrow	1	0	0
nasti	1	0	0
nastier	1	0	0
nastiest	1	0	0
nastili	1	0	0
naughti	1	0	0
nauseat	1	0	0
nauseatingli	1	0	0
nebul	1	0	0
needless	1	0	0
nefari	1	0	0
neglect	1	0	0
neglig	1	0	0
nemesi	1	0	0
nervi	1	0	0
nervou	1	0	0
nervous	1	0	0
nettlesom	1	0	0
neurot	1	0	0
nightmar	1	0	0
nightmarish	1	0	0
nightmarishli	1	0	0
nix	1	0	0
noisi	1	0	0
noisom	1	0	0
non-confid	1	0	0
nondescript	1	0	0
nonsens	1	0	0
nonsymmetr	1	0	0
nosei	1	0	0
notori	1	0	0
nuisanc	1	0	0
numskul	1	0	0
obes	1	0	0
object	1	0	0
objection	1	0	0
obliqu	1	0	0
obliter	1	0	0
oblivi	1	0	0
obnoxi	1	0	0
obscen	1	0	0
obscur	1	0	0
obsess	1	0	0
obstacl	1	0	0
obstin	1	0	0
obtrus	1	0	0
obtus	1	0	0
obvious	1	0	0
odd	1	0	0
oddbal	1	0	0
odder	1	0	0
oddest	1	0	0
odditi	1	0	0
oddli	1	0	0
off-put	1	0	0
offend	1	0	0
offens	1	0	0
offici	1	0	0
omin	1	0	0
one-sid	1	0	0
oner	1	0	0
opinion	1	0	0
oppon	1	0	0
oppos	1	0	0
opposit	1	0	0
oppress	1	0	0
oppressor	1	0	0
ordinari	1	0	0
ostrac	1	0	0
out	1	0	0
outburst	1	0	0
outcast	1	0	0
outcri	1	0	0
outdat	1	0	0
outlaw	1	0	0
outrag	1	0	0
outwardli	1	0	0
over-act	1	0	0
overact	1	0	0
overbear	1	0	0
overbearingli	1	0	0
overblown	1	0	0
overcom	1	0	0
overdo	1	0	0
overdon	1	0	0
overdu	1	0	0
overelabor	1	0	0
overemphas	1	0	0
overkil	1	0	0
overlook	1	0	0
overplai	1	0	0
oversimplifi	1	0	0
overst	1	0	0
overstat	1	0	0
overwhelm	1	0	0
overwhelmingli	1	0	0
overwork	1	0	0
overzeal	1	0	0
pain	1	0	0
paltri	1	0	0
pandemonium	1	0	0
panic	1	0	0
panicki	1	0	0
paradox	1	0	0
paranoia	1	0	0
paranoid	1	0	0
pariah	1	0	0
parodi	1	0	0
parsimoni	1	0	0
partial	1	0	0
partisan	1	0	0
pass	1	0	0
passiv	1	0	0
pathet	1	0	0
patron	1	0	0
pauciti	1	0	0
pauper	1	0	0
payback	1	0	0
peculiar	1	0	0
peculiarli	1	0	0
pedant	1	0	0
pedestrian	1	0	0
peev	1	0	0
peevish	1	0	0
peevishli	1	0	0
penal	1	0	0
perfid	1	0	0
perfidi	1	0	0
perfunctori	1	0	0
peril	1	0	0
perish	1	0	0
pernici	1	0	0
perplex	1	0	0
persecut	1	0	0
pertinac	1	0	0
pertinaci	1	0	0
perturb	1	0	0
pervas	1	0	0
pervers	1	0	0
pervert	1	0	0
pessim	1	0	0
pessimist	1	0	0
pest	1	0	0
pestil	1	0	0
petrifi	1	0	0
petti	1	0	0
pettifog	1	0	0
phobia	1	0	0
phobic	1	0	0
phonei	1	0	0
phoni	1	0	0
picki	1	0	0
pillag	1	0	0
pillori	1	0	0
pine	1	0	0
piti	1	0	0
pitiabl	1	0	0
pitifulli	1	0	0
pitiless	1	0	0
pitilessli	1	0	0
pittanc	1	0	0
plagiar	1	0	0
plagu	1	0	0
playth	1	0	0
plea	1	0	0
plebeian	1	0	0
plight	1	0	0
ploi	1	0	0
plot	1	0	0
plotter	1	0	0
plunder	1	0	0
pointless	1	0	0
poison	1	0	0
polaris	1	0	0
polem	1	0	0
pollut	1	0	0
pompou	1	0	0
poor	1	0	0
poorer	1	0	0
poorli	1	0	0
postur	1	0	0
pout	1	0	0
poverti	1	0	0
prate	1	0	0
pratfal	1	0	0
prattl	1	0	0
precipit	1	0	0
predica	1	0	0
prejudg	1	0	0
prejudic	1	0	0
prejudici	1	0	0
premedit	1	0	0
preposter	1	0	0
press	1	0	0
presum	1	0	0
presumptu	1	0	0
pretenc	1	0	0
pretend	1	0	0
pretens	1	0	0
pretenti	1	0	0
prevar	1	0	0
pricei	1	0	0
prickl	1	0	0
problemat	1	0	0
procrastin	1	0	0
profan	1	0	0
propagand	1	0	0
propaganda	1	0	0
prosaic	1	0	0
proscript	1	0	0
prosecut	1	0	0
protest	1	0	0
pueril	1	0	0
pugnac	1	0	0
pugnaci	1	0	0
punch	1	0	0
puni	1	0	0
punish	1	0	0
puppet	1	0	0
puzzl	1	0	0
puzzlement	1	0	0
quack	1	0	0
qual	1	0	0
qualm	1	0	0
quandari	1	0	0
quarrel	1	0	0
quarrelsom	1	0	0
quash	1	0	0
queer	1	0	0
question	1	0	0
quibbl	1	0	0
quitter	1	0	0
racist	1	0	0
rack	1	0	0
radic	1	0	0
rag	1	0	0
rage	1	0	0
rail	1	0	0
rampag	1	0	0
rampant	1	0	0
ramshackl	1	0	0
rancor	1	0	0
rank	1	0	0
rankl	1	0	0
rant	1	0	0
rantingli	1	0	0
rascal	1	0	0
rash	1	0	0
rattl	1	0	0
ravag	1	0	0
reactionari	1	0	0
rebelli	1	0	0
rebuff	1	0	0
rebuk	1	0	0
recalcitr	1	0	0
recant	1	0	0
reckless	1	0	0
recklessli	1	0	0
recoil	1	0	0
reduct	1	0	0
redund	1	0	0
refus	1	0	0
refut	1	0	0
regret	1	0	0
regretfulli	1	0	0
regrett	1	0	0
reject	1	0	0
relentless	1	0	0
relentlessli	1	0	0
reluct	1	0	0
remors	1	0	0
remorsefulli	1	0	0
remorseless	1	0	0
remorselessli	1	0	0
renounc	1	0	0
renunci	1	0	0
repel	1	0	0
repetit	1	0	0
reprehens	1	0	0
reprimand	1	0	0
reproach	1	0	0
reprob	1	0	0
reprov	1	0	0
reprovingli	1	0	0
repudi	1	0	0
repugn	1	0	0
repugnantli	1	0	0
repuls	1	0	0
resent	1	0	0
resist	1	0	0
restless	1	0	0
restlessli	1	0	0
retic	1	0	0
retrograd	1	0	0
reveng	1	0	0
revengefulli	1	0	0
revil	1	0	0
revolt	1	0	0
revoltingli	1	0	0
revuls	1	0	0
rhetor	1	0	0
rid	1	0	0
ridicul	1	0	0
rife	1	0	0
rift	1	0	0
rile	1	0	0
roadblock	1	0	0
rogu	1	0	0
roguish	1	0	0
rollercoast	1	0	0
rotten	1	0	0
rough	1	0	0
rougher	1	0	0
roughest	1	0	0
roughli	1	0	0
roundabout	1	0	0
routin	1	0	0
rubbish	1	0	0
rude	1	0	0
rue	1	0	0
ruffian	1	0	0
rumbl	1	0	0
rumor	1	0	0
rumour	1	0	0
rumpl	1	0	0
run-down	1	0	0
run-of-the-mil	1	0	0
runawai	1	0	0
rusti	1	0	0
ruthless	1	0	0
ruthlessli	1	0	0
sabotag	1	0	0
sacrific	1	0	0
sad	1	0	0
sadden	1	0	0
sadist	1	0	0
sadli	1	0	0
salaci	1	0	0
sanctimoni	1	0	0
sap	1	0	0
sappi	1	0	0
sappili	1	0	0
sarcasm	1	0	0
sarcast	1	0	0
sardon	1	0	0
sass	1	0	0
satir	1	0	0
savag	1	0	0
savageri	1	0	0
scandal	1	0	0
scapegoat	1	0	0
scar	1	0	0
scarc	1	0	0
scare	1	0	0
scari	1	0	0
scarier	1	0	0
scariest	1	0	0
scarili	1	0	0
scath	1	0	0
scathingli	1	0	0
scheme	1	0	0
schemingli	1	0	0
scoff	1	0	0
scoffingli	1	0	0
scold	1	0	0
scoldingli	1	0	0
scorch	1	0	0
scorchingli	1	0	0
scorn	1	0	0
scornfulli	1	0	0
scoundrel	1	0	0
scourg	1	0	0
scowl	1	0	0
scream	1	0	0
screech	1	0	0
scum	1	0	0
scummi	1	0	0
second-class	1	0	0
second-r	1	0	0
seedi	1	0	0
seeth	1	0	0
self-coup	1	0	0
self-critic	1	0	0
self-destruct	1	0	0
self-humili	1	0	0
self-interest	1	0	0
self-right	1	0	0
self-serv	1	0	0
self-wil	1	0	0
selfinterest	1	0	0
selfish	1	0	0
selfishli	1	0	0
senil	1	0	0
senseless	1	0	0
senselessli	1	0	0
serious	1	0	0
sermon	1	0	0
servitud	1	0	0
set-up	1	0	0
sever	1	0	0
shabbi	1	0	0
shadi	1	0	0
shadili	1	0	0
shadow	1	0	0
shaki	1	0	0
shakili	1	0	0
shallow	1	0	0
shallowli	1	0	0
sham	1	0	0
shambl	1	0	0
shame	1	0	0
shamefulli	1	0	0
shameless	1	0	0
shamelessli	1	0	0
shapeless	1	0	0
shapelessli	1	0	0
shark	1	0	0
shatter	1	0	0
sheer	1	0	0
shifti	1	0	0
shiftili	1	0	0
shirk	1	0	0
shirker	1	0	0
shiver	1	0	0
shock	1	0	0
shockingli	1	0	0
shoddi	1	0	0
shoddili	1	0	0
shortchang	1	0	0
shortcom	1	0	0
shortsight	1	0	0
shortsighted	1	0	0
shrew	1	0	0
shriek	1	0	0
shrill	1	0	0
shrilli	1	0	0
shrivel	1	0	0
shroud	1	0	0
shun	1	0	0
shy	1	0	0
shyli	1	0	0
shyness	1	0	0
sick	1	0	0
sicken	1	0	0
sickeningli	1	0	0
sicker	1	0	0
sickli	1	0	0
sidetrack	1	0	0
silli	1	0	0
silliest	1	0	0
sillili	1	0	0
simmer	1	0	0
simple-mind	1	0	0
simplist	1	0	0
sin	1	0	0
sinfulli	1	0	0
sinist	1	0	0
sinisterli	1	0	0
skeleton	1	0	0
skeptic	1	0	0
skittish	1	0	0
skittishli	1	0	0
skulk	1	0	0
slack	1	0	0
slackli	1	0	0
slander	1	0	0
slap	1	0	0
slash	1	0	0
slave	1	0	0
sleazi	1	0	0
sleazili	1	0	0
slick	1	0	0
slickli	1	0	0
slime	1	0	0
slipperi	1	0	0
sloppi	1	0	0
sloppili	1	0	0
sloth	1	0	0
slow	1	0	0
slower	1	0	0
slowest	1	0	0
slowli	1	0	0
sluggish	1	0	0
sluggishli	1	0	0
slur	1	0	0
sly	1	0	0
slyli	1	0	0
smack	1	0	0
smokescreen	1	0	0
smolder	1	0	0
smother	1	0	0
smoulder	1	0	0
smug	1	0	0
smugli	1	0	0
smut	1	0	0
smutti	1	0	0
smuttier	1	0	0
smuttiest	1	0	0
sneaki	1	0	0
sneakili	1	0	0
sneer	1	0	0
sneeringli	1	0	0
snobbi	1	0	0
snobbili	1	0	0
snub	1	0	0
so-cal	1	0	0
sob	1	0	0
sober	1	0	0
social	1	0	0
soft	1	0	0
softer	1	0	0
softli	1	0	0
somber	1	0	0
somberli	1	0	0
soporif	1	0	0
sore	1	0	0
sorri	1	0	0
sorriest	1	0	0
sorrili	1	0	0
sorrow	1	0	0
sorrowfulli	1	0	0
spade	1	0	0
spank	1	0	0
spill	1	0	0
spineless	1	0	0
spinelessli	1	0	0
spiritless	1	0	0
spiritlessli	1	0	0
spite	1	0	0
spitefulli	1	0	0
spoil	1	0	0
spook	1	0	0
spooki	1	0	0
spookier	1	0	0
spookiest	1	0	0
spookili	1	0	0
spoon-f	1	0	0
spoon-fe	1	0	0
spoonf	1	0	0
spuriou	1	0	0
spurn	1	0	0
sputter	1	0	0
squabbl	1	0	0
squander	1	0	0
squash	1	0	0
squirm	1	0	0
stagnat	1	0	0
staid	1	0	0
stale	1	0	0
stalem	1	0	0
stammer	1	0	0
standstil	1	0	0
star-cross	1	0	0
stark	1	0	0
starkli	1	0	0
startledli	1	0	0
stench	1	0	0
stereotyp	1	0	0
stern	1	0	0
stew	1	0	0
stifl	1	0	0
stiflingli	1	0	0
stigma	1	0	0
stigmat	1	0	0
sting	1	0	0
stingingli	1	0	0
stink	1	0	0
stodgi	1	0	0
stoog	1	0	0
strang	1	0	0
stranger	1	0	0
strangest	1	0	0
stress	1	0	0
stressfulli	1	0	0
stricken	1	0	0
strict	1	0	0
strictli	1	0	0
strident	1	0	0
strife	1	0	0
struggl	1	0	0
strut	1	0	0
stubborn	1	0	0
stubbornli	1	0	0
stuffi	1	0	0
stupid	1	0	0
stupidest	1	0	0
stupidli	1	0	0
stupifi	1	0	0
stupor	1	0	0
sty	1	0	0
subjug	1	0	0
subservi	1	0	0
succumb	1	0	0
sucker	1	0	0
suffer	1	0	0
suffoc	1	0	0
sugar-co	1	0	0
sugar-coat	1	0	0
sugarco	1	0	0
sulk	1	0	0
sulki	1	0	0
sulkili	1	0	0
sullen	1	0	0
sullenli	1	0	0
sulli	1	0	0
sunder	1	0	0
superfici	1	0	0
superflu	1	0	0
superstit	1	0	0
superstiti	1	0	0
supremaci	1	0	0
surli	1	0	0
surlili	1	0	0
suspici	1	0	0
suspicion	1	0	0
swagger	1	0	0
swamp	1	0	0
swear	1	0	0
swindl	1	0	0
swipe	1	0	0
swore	1	0	0
sympath	1	0	0
sympathi	1	0	0
taboo	1	0	0
taint	1	0	0
tantrum	1	0	0
taunt	1	0	0
tauntingli	1	0	0
tawdri	1	0	0
teasingli	1	0	0
tediou	1	0	0
tedious	1	0	0
temer	1	0	0
temper	1	0	0
temptat	1	0	0
tens	1	0	0
terribl	1	0	0
terror	1	0	0
terror-gen	1	0	0
terroris	1	0	0
thankless	1	0	0
thick	1	0	0
thicker	1	0	0
thickest	1	0	0
thickhead	1	0	0
thirst	1	0	0
thorni	1	0	0
thoughtless	1	0	0
thoughtlessli	1	0	0
throttl	1	0	0
thwart	1	0	0
timid	1	0	0
timidli	1	0	0
tire	1	0	0
tiresom	1	0	0
tiringli	1	0	0
toil	1	0	0
torment	1	0	0
torrent	1	0	0
tortuou	1	0	0
tortur	1	0	0
touchi	1	0	0
traduc	1	0	0
tragic	1	0	0
traitor	1	0	0
tramp	1	0	0
trampl	1	0	0
trashi	1	0	0
trauma	1	0	0
traumat	1	0	0
travesti	1	0	0
treacher	1	0	0
treacheri	1	0	0
treason	1	0	0
trick	1	0	0
trickeri	1	0	0
tricki	1	0	0
trickili	1	0	0
trifl	1	0	0
trite	1	0	0
trivial	1	0	0
troubl	1	0	0
troublemak	1	0	0
troublesom	1	0	0
troublingli	1	0	0
turmoil	1	0	0
twist	1	0	0
two-fac	1	0	0
tyrann	1	0	0
tyranni	1	0	0
tyrant	1	0	0
ugh	1	0	0
ugli	1	0	0
ulterior	1	0	0
ultimatum	1	0	0
ultra-hardlin	1	0	0
unaccept	1	0	0
unaccomplish	1	0	0
unattract	1	0	0
unbalanc	1	0	0
unbear	1	0	0
unchast	1	0	0
uncivil	1	0	0
unclean	1	0	0
unclear	1	0	0
uncom	1	0	0
uncompromis	1	0	0
uncompromisingli	1	0	0
unconvinc	1	0	0
unconvincingli	1	0	0
uncouth	1	0	0
uncultur	1	0	0
undecor	1	0	0
undepend	1	0	0
underdog	1	0	0
underestim	1	0	0
underhand	1	0	0
underl	1	0	0
undermin	1	0	0
undesir	1	0	0
undignifi	1	0	0
undistinguish	1	0	0
undu	1	0	0
uneas	1	0	0
uneasi	1	0	0
uneasili	1	0	0
uneduc	1	0	0
unenlighten	1	0	0
unequ	1	0	0
uneth	1	0	0
uneven	1	0	0
unexcept	1	0	0
unexcit	1	0	0
unfair	1	0	0
unfairli	1	0	0
unfaith	1	0	0
unfaithfulli	1	0	0
unfavor	1	0	0
unfeel	1	0	0
unfit	1	0	0
unfortun	1	0	0
unfound	1	0	0
unfriendli	1	0	0
unfunni	1	0	0
ungovern	1	0	0
ungrac	1	0	0
ungraci	1	0	0
ungrat	1	0	0
unhappi	1	0	0
unhappili	1	0	0
unharmoni	1	0	0
unhealthi	1	0	0
unheard-of	1	0	0
unhing	1	0	0
unhonest	1	0	0
unidentifi	1	0	0
unilater	1	0	0
unillumin	1	0	0
unimagin	1	0	0
unimport	1	0	0
uninspir	1	0	0
uninstruct	1	0	0
unintellig	1	0	0
uninterest	1	0	0
uninvit	1	0	0
unipolar	1	0	0
unjust	1	0	0
unjustifi	1	0	0
unjustli	1	0	0
unkind	1	0	0
unkindli	1	0	0
unknown	1	0	0
unlament	1	0	0
unlearn	1	0	0
unleash	1	0	0
unlett	1	0	0
unlov	1	0	0
unloy	1	0	0
unlucki	1	0	0
unmannerli	1	0	0
unmus	1	0	0
unnatur	1	0	0
unnecessari	1	0	0
unnerv	1	0	0
unnervingli	1	0	0
unorthodox	1	0	0
unorthodoxi	1	0	0
unpleas	1	0	0
unpleasantli	1	0	0
unpleasantri	1	0	0
unpolish	1	0	0
unpopular	1	0	0
unpredict	1	0	0
unprincipl	1	0	0
unproduct	1	0	0
unprotect	1	0	0
unqualifi	1	0	0
unquiet	1	0	0
unravel	1	0	0
unrealist	1	0	0
unreason	1	0	0
unrefin	1	0	0
unrel	1	0	0
unrelentingli	1	0	0
unreli	1	0	0
unremark	1	0	0
unrenown	1	0	0
unrest	1	0	0
unright	1	0	0
unruli	1	0	0
unsavori	1	0	0
unschool	1	0	0
unscrupul	1	0	0
unseemli	1	0	0
unsettl	1	0	0
unsettlingli	1	0	0
unsightli	1	0	0
unskil	1	0	0
unsophist	1	0	0
unsound	1	0	0
unspeak	1	0	0
unsuccess	1	0	0
unsuccessfulli	1	0	0
unsur	1	0	0
unsuspect	1	0	0
unsymmetr	1	0	0
untaught	1	0	0
unten	1	0	0
unthink	1	0	0
untim	1	0	0
untrain	1	0	0
untru	1	0	0
untrustworthi	1	0	0
untruth	1	0	0
untutor	1	0	0
unus	1	0	0
unusu	1	0	0
unwant	1	0	0
unwarr	1	0	0
unwelcom	1	0	0
unwieldi	1	0	0
unwil	1	0	0
unwilling	1	0	0
unwillingli	1	0	0
unwis	1	0	0
unwork	1	0	0
unworthi	1	0	0
unyield	1	0	0
upbraid	1	0	0
upheav	1	0	0
uproar	1	0	0
uproari	1	0	0
upset	1	0	0
upsettingli	1	0	0
uptight	1	0	0
urgenc	1	0	0
useless	1	0	0
uselessli	1	0	0
usurp	1	0	0
utter	1	0	0
utterli	1	0	0
vacil	1	0	0
vagrant	1	0	0
vagu	1	0	0
vain	1	0	0
vainli	1	0	0
valueless	1	0	0
vapid	1	0	0
variabl	1	0	0
vehement	1	0	0
veng	1	0	0
vengeanc	1	0	0
vengefulli	1	0	0
venom	1	0	0
vent	1	0	0
vestig	1	0	0
veto	1	0	0
vex	1	0	0
vexat	1	0	0
vexingli	1	0	0
vice	1	0	0
viciou	1	0	0
vicious	1	0	0
victim	1	0	0
vie	1	0	0
vile	1	0	0
vilifi	1	0	0
villain	1	0	0
villian	1	0	0
villifi	1	0	0
vindict	1	0	0
violat	1	0	0
violent	1	0	0
viru	1	0	0
virul	1	0	0
vocifer	1	0	0
vulgar	1	0	0
wail	1	0	0
wane	1	0	0
wanton	1	0	0
war-lik	1	0	0
warili	1	0	0
warlik	1	0	0
watchdog	1	0	0
wayward	1	0	0
weak	1	0	0
weaken	1	0	0
weaker	1	0	0
weakest	1	0	0
weakli	1	0	0
weari	1	0	0
wearisom	1	0	0
wee	1	0	0
weird	1	0	0
weirdli	1	0	0
weirdo	1	0	0
whacki	1	0	0
whacko	1	0	0
wheedl	1	0	0
whimper	1	0	0
whimpi	1	0	0
whine	1	0	0
whip	1	0	0
wick	1	0	0
wicked	1	0	0
wickedli	1	0	0
wil	1	0	0
wile	1	0	0
wili	1	0	0
wilt	1	0	0
winc	1	0	0
witless	1	0	0
woe	1	0	0
woebegon	1	0	0
woeful	1	0	0
woefulli	1	0	0
woolli	1	0	0
worri	1	0	0
worriedli	1	0	0
worrier	1	0	0
worrisom	1	0	0
worryingli	1	0	0
wors	1	0	0
worsen	1	0	0
worst	1	0	0
worthless	1	0	0
worthlessli	1	0	0
wound	1	0	0
wrangl	1	0	0
wrath	1	0	0
wrest	1	0	0
wretch	1	0	0
wretched	1	0	0
wretchedli	1	0	0
write-off	1	0	0
wrong	1	0	0
wrongfulli	1	0	0
wrongli	1	0	0
yawn	1	0	0
yelp	1	0	0
yucki	1	0	0
yuk	1	0	0
zealot	1	0	0
zealous	1	0	0
