0	1	2
latence	1	0	0
ridiculement	1	0	0
risée	1	0	0
hors la loi	1	0	0
foi ni loi	1	0	0
lèche bottes	1	0	0
débauché	1	0	0
inconnu	1	0	0
léthargique	1	0	0
léthargie	1	0	0
obscène	1	0	0
obscénité	1	0	0
licencieux	1	0	0
primitif	1	0	0
mentir	1	0	0
vie en danger	1	0	0
sans vie	1	0	0
limiter	1	0	0
limitation	1	0	0
limites	1	0	0
limité	1	0	0
litigieux	1	0	0
peu connu	1	0	0
solitude	1	0	0
solitaire	1	0	0
verbeux	1	0	0
obscur	1	0	0
obstrus	1	0	0
lacune	1	0	0
piller	1	0	0
piquer	1	0	0
piqure	1	0	0
perdant	1	0	0
perdants	1	0	0
perd	1	0	0
pertes	1	0	0
sans amour	1	0	0
sous estimé	1	0	0
sur estimé	1	0	0
sousestimer	1	0	0
surestimer	1	0	0
leurre	1	0	0
cacher	1	0	0
rendre fou	1	0	0
rendu fou	1	0	0
inadapté	1	0	0
inadaptation	1	0	0
malaise	1	0	0
mal à l'aise	1	0	0
malediction	1	0	0
malodorant	1	0	0
mal traiter	1	0	0
maltraiter	1	0	0
maniaque	1	0	0
maniaco	1	0	0
manipuler	1	0	0
manipulation	1	0	0
manipulatrice	1	0	0
manipulateurs	1	0	0
marginal	1	0	0
massacres	1	0	0
vague	1	0	0
pâle	1	0	0
sans signification	1	0	0
dénué de sens	1	0	0
mesquinerie	1	0	0
médiocre	1	0	0
médiocrité	1	0	0
mélancolie	1	0	0
menaçant	1	0	0
mensonger	1	0	0
impitoyable	1	0	0
sans pitié	1	0	0
foiré	1	0	0
foireux	1	0	0
déconner	1	0	0
salissant	1	0	0
nain	1	0	0
fâcherie	1	0	0
boue	1	0	0
mal comprendre	1	0	0
mal compris	1	0	0
mauvaise conduite	1	0	0
mal calculer	1	0	0
malicieux	1	0	0
malicieusement	1	0	0
idée reçue	1	0	0
mésaventure	1	0	0
mal renseigner	1	0	0
mal informés	1	0	0
mal interpréter	1	0	0
prononcer mal	1	0	0
déformation	1	0	0
manquer	1	0	0
manqué	1	0	0
minable	1	0	0
tort	1	0	0
pas raison	1	0	0
malentendu	1	0	0
mal entendu	1	0	0
truand	1	0	0
railleur	1	0	0
molester	1	0	0
monstre	1	0	0
monstruosité	1	0	0
monstrueux	1	0	0
monstrueusement	1	0	0
discutable	1	0	0
maladivement	1	0	0
mortification	1	0	0
mortifié	1	0	0
mortifier	1	0	0
mortifiant	1	0	0
immobile	1	0	0
triste	1	0	0
tristement	1	0	0
mythe	1	0	0
harcelant	1	0	0
naïf	1	0	0
naïvement	1	0	0
étroit	1	0	0
méchamment	1	0	0
méchanceté	1	0	0
nausée	1	0	0
haut le coeur	1	0	0
naïve	1	0	0
nébuleux	1	0	0
nébuleusement	1	0	0
inutile	1	0	0
inutilement	1	0	0
nécessiteux	1	0	0
dans le besoin	1	0	0
négatifs	1	0	0
négativité	1	0	0
négligé	1	0	0
négligent	1	0	0
népotisme	1	0	0
nerveusement	1	0	0
nervosité	1	0	0
névrosé	1	0	0
névrotique	1	0	0
cauchemar	1	0	0
cauchemardesque	1	0	0
répondre pas	1	0	0
répond pas	1	0	0
répondait pas	1	0	0
notoriété	1	0	0
notoirement	1	0	0
notoire	1	0	0
nuisance	1	0	0
obèse	1	0	0
objection	1	0	0
inconscient	1	0	0
masquer	1	0	0
obséder	1	0	0
obsessionnel	1	0	0
obsessionnellement	1	0	0
obsolète	1	0	0
obstinément	1	0	0
obstruer	1	0	0
obtus	1	0	0
con	1	0	0
étrange	1	0	0
offenser	1	0	0
contrevenant	1	0	0
incriminé	1	0	0
offensive	1	0	0
offensivement	1	0	0
offensant	1	0	0
officieux	1	0	0
mauvaise augure	1	0	0
sinistrement	1	0	0
omission	1	0	0
omettre	1	0	0
opportuniste	1	0	0
opprimer	1	0	0
tyran	1	0	0
oppression	1	0	0
oppressif	1	0	0
oppressive	1	0	0
oppresseur	1	0	0
ordalie	1	0	0
orphelin	1	0	0
explosion	1	0	0
explosions	1	0	0
banni	1	0	0
démodé	1	0	0
dépassé	1	0	0
rétro	1	0	0
outrage	1	0	0
outrageusement	1	0	0
démesuré	1	0	0
surévalué	1	0	0
surévaluation	1	0	0
surchargé	1	0	0
hors de prix	1	0	0
hors de portée	1	0	0
pas donné	1	0	0
trop loin	1	0	0
envahi	1	0	0
éclipser	1	0	0
oubli	1	0	0
trop grand	1	0	0
surestimée	1	0	0
surestime	1	0	0
surtaxé	1	0	0
renverser	1	0	0
débordé	1	0	0
accable	1	0	0
douloureusement	1	0	0
pales	1	0	0
entremetteur	1	0	0
proxénétisme	1	0	0
flatte	1	0	0
paniqué	1	0	0
paradoxalement	1	0	0
paralysé	1	0	0
parasite	1	0	0
partialité	1	0	0
passif	1	0	0
passivité	1	0	0
pathétique	1	0	0
pathétiquement	1	0	0
pénaliser	1	0	0
pénalité	1	0	0
périlleux	1	0	0
dangereusement	1	0	0
pernicieux	1	0	0
adverse	1	0	0
casse tete	1	0	0
cassetete	1	0	0
persécuter	1	0	0
persécution	1	0	0
pervers	1	0	0
perversement	1	0	0
perversion	1	0	0
perversité	1	0	0
pervertir	1	0	0
insecte	1	0	0
trop petit	1	0	0
phobique	1	0	0
pillage	1	0	0
pincer	1	0	0
impitoyablement	1	0	0
plagier	1	0	0
peste	1	0	0
stratagème	1	0	0
pillard	1	0	0
poison	1	0	0
toxique	1	0	0
taule	1	0	0
polémique	1	0	0
pollueur	1	0	0
imposture	1	0	0
précaire	1	0	0
prédateur	1	0	0
situation difficile	1	0	0
préjuger	1	0	0
préoccuper	1	0	0
présomptueux	1	0	0
présomptueusement	1	0	0
prétendre	1	0	0
plus cher	1	0	0
picoter	1	0	0
piquants	1	0	0
prisonnier	1	0	0
problématique	1	0	0
tergiverser	1	0	0
prohibitif	1	0	0
propagande	1	0	0
poursuivre en justice	1	0	0
poursuite judiciaire	1	0	0
poursuivi en justice	1	0	0
poursivi	1	0	0
poursuite	1	0	0
risque de poursuite	1	0	0
protestation	1	0	0
protesté	1	0	0
protester	1	0	0
manifestation	1	0	0
provocation	1	0	0
provoquer	1	0	0
chétif	1	0	0
enragé	1	0	0
déchaînement	1	0	0
rancœur	1	0	0
sur sa faim	1	0	0
sur ma faim	1	0	0
viol	1	0	0
violé	1	0	0
hochet	1	0	0
hochets	1	0	0
récession	1	0	0
téméraire	1	0	0
imprudemment	1	0	0
recul	1	0	0
recours	1	0	0
redondance	1	0	0
redondant	1	0	0
refus	1	0	0
refusé	1	0	0
refuse	1	0	0
refusant	1	0	0
réfutation	1	0	0
réfuté	1	0	0
réfute	1	0	0
réfutant	1	0	0
régresser	1	0	0
régressif	1	0	0
regretter	1	0	0
regret	1	0	0
regrette	1	0	0
regrettable	1	0	0
malheureusement	1	0	0
regretté	1	0	0
rejeté	1	0	0
rejetant	1	0	0
rejet	1	0	0
rejette	1	0	0
réticence	1	0	0
réticent	1	0	0
contrecoeur	1	0	0
contre coeur	1	0	0
remords	1	0	0
renonciation	1	0	0
repousser	1	0	0
répétitif	1	0	0
répréhensible	1	0	0
répréhension	1	0	0
répréhensibles	1	0	0
réprimer	1	0	0
répressif	1	0	0
réprimande	1	0	0
réprobateur	1	0	0
répudier	1	0	0
répudiation	1	0	0
répulsif	1	0	0
ressentiment	1	0	0
pas fier	1	0	0
démission	1	0	0
résigné	1	0	0
restreindre	1	0	0
restreint	1	0	0
restriction	1	0	0
restrictif	1	0	0
représaille	1	0	0
rétracter	1	0	0
revenir sur	1	0	0
révolte	1	0	0
révoltant	1	0	0
ridiculiser	1	0	0
ridiculise	1	0	0
fissurer	1	0	0
clivages	1	0	0
agacé	1	0	0
déchiré	1	0	0
risque	1	0	0
risques	1	0	0
risqué	1	0	0
rocheux	1	0	0
pourrir	1	0	0
irremediable	1	0	0
ruiné	1	0	0
ruinant	1	0	0
ruineux	1	0	0
rumeurs	1	0	0
fugueur	1	0	0
salace	1	0	0
sarcastique	1	0	0
sarcastiquement	1	0	0
sardonique	1	0	0
sardoniquement	1	0	0
satirique	1	0	0
escroquerie	1	0	0
scandaliser	1	0	0
scandalisé	1	0	0
scandaleusement	1	0	0
scandales	1	0	0
bouc émissaire	1	0	0
bête noire	1	0	0
cicatrice	1	0	0
effrayé	1	0	0
cinglant	1	0	0
sceptique	1	0	0
gronder	1	0	0
avec mépris	1	0	0
mine de rien	1	0	0
brouillés	1	0	0
brouille	1	0	0
brouillage	1	0	0
tordu	1	0	0
seconde zone	1	0	0
deuxième classe	1	0	0
seconde classe	1	0	0
effervescence	1	0	0
bouillonne	1	0	0
coup d'état	1	0	0
intérêt personnel	1	0	0
égoïsme	1	0	0
sans raison	1	0	0
gravité	1	0	0
servitude	1	0	0
rompre	1	0	0
rompu	1	0	0
sévère	1	0	0
superficiel	1	0	0
pagaille	1	0	0
honteusement	1	0	0
naufrage	1	0	0
dérober	1	0	0
choqué	1	0	0
pénurie	1	0	0
ratatiner	1	0	0
malade	1	0	0
tomber malade	1	0	0
écœurant	1	0	0
écoeurant	1	0	0
dérouter	1	0	0
laisser tomber	1	0	0
sottement	1	0	0
péché	1	0	0
scepticisme	1	0	0
gifler	1	0	0
abattu	1	0	0
vil	1	0	0
villain	1	0	0
balourd	1	0	0
reptile	1	0	0
leeent	1	0	0
leent	1	0	0
lentement	1	0	0
plus lent	1	0	0
smash	1	0	0
pue	1	0	0
puer	1	0	0
maculer	1	0	0
entacher	1	0	0
taché	1	0	0
taches	1	0	0
bavure	1	0	0
cochonnerie	1	0	0
piège	1	0	0
mouchard	1	0	0
ricaner	1	0	0
ricanant	1	0	0
sangloter	1	0	0
sobre	1	0	0
fessée	1	0	0
crache	1	0	0
éclabousser	1	0	0
diviser	1	0	0
scission	1	0	0
spoilage	1	0	0
sporadique	1	0	0
éconduire	1	0	0
gaspiller	1	0	0
grinçant	1	0	0
crisser	1	0	0
cris	1	0	0
poignarder	1	0	0
tache	1	0	0
impasse	1	0	0
rudimentaire	1	0	0
débandade	1	0	0
étonnamment	1	0	0
étonné	1	0	0
voler	1	0	0
raide	1	0	0
puanteur	1	0	0
puant	1	0	0
ragoût	1	0	0
étouffant	1	0	0
stigmate	1	0	0
picotement	1	0	0
bourratif	1	0	0
étole	1	0	0
volé	1	0	0
larbin	1	0	0
orageux	1	0	0
traînard	1	0	0
tendu	1	0	0
étrangement	1	0	0
étranger	1	0	0
étrangler	1	0	0
stress	1	0	0
stressant	1	0	0
stressent	1	0	0
sinistré	1	0	0
rigoureusement	1	0	0
rigueur	1	0	0
frappé	1	0	0
lutter	1	0	0
lutté	1	0	0
lutte	1	0	0
entêtement	1	0	0
trébucher	1	0	0
étourdissement	1	0	0
acrobatie	1	0	0
bégaiement	1	0	0
bégayé	1	0	0
bégaie	1	0	0
porcherie	1	0	0
subjuguer	1	0	0
asservissement	1	0	0
asservi	1	0	0
hors normes	1	0	0
poursuivi	1	0	0
poursuit	1	0	0
souffre	1	0	0
suicidaire	1	0	0
suicide	1	0	0
tentative de suicide	1	0	0
bouder	1	0	0
caractère superficiel	1	0	0
superficiellement	1	0	0
superflu	1	0	0
superstition	1	0	0
superstitieux	1	0	0
soupçonner	1	0	0
suspicion	1	0	0
soupçons	1	0	0
soupçonneusement	1	0	0
syndrome	1	0	0
tabou	1	0	0
entachée	1	0	0
trafiquer	1	0	0
enchevêtrement	1	0	0
ternie	1	0	0
ternit	1	0	0
ternissement	1	0	0
railleries	1	0	0
taxation	1	0	0
taquiner	1	0	0
taquin	1	0	0
griller	1	0	0
fastidieux	1	0	0
fastidieusement	1	0	0
témérité	1	0	0
tempête	1	0	0
tension	1	0	0
promesses non tenu	1	0	0
terrorisme	1	0	0
terroriser	1	0	0
épineux	1	0	0
étourdiment	1	0	0
irréflexion	1	0	0
débattre	1	0	0
battre	1	0	0
palpitait	1	0	0
timidité	1	0	0
timidement	1	0	0
fatigant	1	0	0
labeur	1	0	0
tourmenter	1	0	0
tourmenté	1	0	0
torrent	1	0	0
torture	1	0	0
torturé	1	0	0
tortures	1	0	0
torturant	1	0	0
transgresser	1	0	0
crever	1	0	0
cribler	1	0	0
transgression	1	0	0
pris au piège	1	0	0
traumatisme	1	0	0
traumatique	1	0	0
traumatiser	1	0	0
traumatisés	1	0	0
perfide	1	0	0
traîtreusement	1	0	0
traîtrise	1	0	0
troublé	1	0	0
fouteur de troubles	1	0	0
troubles	1	0	0
gênant	1	0	0
vagabond	1	0	0
culbuter	1	0	0
chuté	1	0	0
dégringole	1	0	0
tyrannique	1	0	0
tyranniquement	1	0	0
tyrannie	1	0	0
pouah	1	0	0
laideur	1	0	0
pur et dur	1	0	0
inacceptable	1	0	0
inaccessible	1	0	0
irréalisable	1	0	0
inabordable	1	0	0
inauthentique	1	0	0
indisponible	1	0	0
incivil	1	0	0
inconfortablement	1	0	0
inconfortable	1	0	0
inconstitutionnel	1	0	0
incontrôlé	1	0	0
pas convaincant	1	0	0
indéfini	1	0	0
sous estimer	1	0	0
mal payer	1	0	0
faible puissance	1	0	0
indésirable	1	0	0
sans papiers	1	0	0
pas rentable	1	0	0
inégal	1	0	0
inattendu	1	0	0
inexpliqué	1	0	0
infidélité	1	0	0
défavorable	1	0	0
inachevé	1	0	0
imprévu	1	0	0
inamical	1	0	0
ingouvernable	1	0	0
malsain	1	0	0
unilatéralisme	1	0	0
inimaginable	1	0	0
inimaginablement	1	0	0
inintelligible	1	0	0
unintelligile	1	0	0
injustifiable	1	0	0
injustifiée	1	0	0
injustifié	1	0	0
illégalité	1	0	0
sans licence	1	0	0
sans permis	1	0	0
anormalement	1	0	0
inutiles	1	0	0
énervé	1	0	0
énervant	1	0	0
impopulaire	1	0	0
imprévisible	1	0	0
improductif	1	0	0
illisible	1	0	0
irréaliste	1	0	0
déraisonnable	1	0	0
déraisonnablement	1	0	0
pas fiable	1	0	0
indiscipliné	1	0	0
pas satisfaisant	1	0	0
non sécurisé	1	0	0
infructueux	1	0	0
sans succès	1	0	0
non fructueux	1	0	0
insoutenable	1	0	0
intenable	1	0	0
non testé	1	0	0
impensable	1	0	0
prématuré	1	0	0
indigne de confiance	1	0	0
impraticable	1	0	0
bouleversement	1	0	0
soulèvement	1	0	0
déraciner	1	0	0
bouleverser	1	0	0
bouleverse	1	0	0
bouleversant	1	0	0
urgent	1	0	0
usurper	1	0	0
usurpateur	1	0	0
vengeur	1	0	0
venin	1	0	0
menottes	1	0	0
chatiment	1	0	0
venimeux	1	0	0
vestiges	1	0	0
vexer	1	0	0
vexation	1	0	0
contrariant	1	0	0
contraint	1	0	0
vicieux	1	0	0
vicieusement	1	0	0
vilainement	1	0	0
méchants	1	0	0
violateur	1	0	0
violent	1	0	0
violemment	1	0	0
virulence	1	0	0
virulent	1	0	0
virus	1	0	0
volatile	1	0	0
volatilité	1	0	0
vomissement	1	0	0
vulgaire	1	0	0
vulnérable	1	0	0
décliner	1	0	0
déclin	1	0	0
délavé	1	0	0
gaspillé	1	0	0
gaspilleur	1	0	0
gaspillage	1	0	0
affaiblir	1	0	0
affaiblissement	1	0	0
plus faible	1	0	0
faiblesses	1	0	0
lassitude	1	0	0
las	1	0	0
hélas	1	0	0
bizarrement	1	0	0
sauvagement	1	0	0
faner	1	0	0
rusé	1	0	0
grimacer	1	0	0
usé	1	0	0
soucis	1	0	0
s'inquiéter	1	0	0
pire	1	0	0
ride	1	0	0
ridé	1	0	0
rides	1	0	0
forgé	1	0	0
supporter pas	1	0	0
plaît pas	1	0	0
pas très bien	1	0	0
sans intérêt	1	0	0
bof	1	0	0
aie	1	0	0
aïe	1	0	0
loin	1	0	0
excès	1	0	0
noir	1	0	0
moins bien	1	0	0
immangeable	1	0	0
dégueu	1	0	0
dégueulasse	1	0	0
mal situé	1	0	0
payant	1	0	0
malpoli	1	0	0
pas drôle	1	0	0
fainéant	1	0	0
brouillon	1	0	0
pas clair	1	0	0
bête	1	0	0
contrefaçon	1	0	0
contrefait	1	0	0
trop gros	1	0	0
vieux	1	0	0
vieille	1	0	0
ancien	1	0	0
raté	1	0	0
pis	1	0	0
mal en pis	1	0	0
pas réussi	1	0	0
éviter	1	0	0
désastre	1	0	0
bas niveau	1	0	0
limite	1	0	0
sans ame	1	0	0
aberrant	1	0	0
manque cruel	1	0	0
plus moche	1	0	0
aucun intéret	1	0	0
sans intéret	1	0	0
inexistant	1	0	0
mal pensé	1	0	0
arriver pas	1	0	0
parviens pas	1	0	0
beaucoup trop	1	0	0
navré	1	0	0
nullité	1	0	0
consterne	1	0	0
indigestible	1	0	0
folle	1	0	0
migraine	1	0	0
avérer	1	0	0
gacher	1	0	0
gachi	1	0	0
pas crédible	1	0	0
peu crédible	1	0	0
ravage	1	0	0
faiblard	1	0	0
assommé	1	0	0
bourreau	1	0	0
inintéressant	1	0	0
overdose	1	0	0
lourdeur	1	0	0
foutoir	1	0	0
insatisfait	1	0	0
black	1	0	0
blacklist	1	0	0
black list	1	0	0
tragique	1	0	0
tragédie	1	0	0
pédé	1	0	0
fils de pute	1	0	0
sadique	1	0	0
démagogie	1	0	0
trop	1	0	0
beacoup trop	1	0	0
arriver dernier	1	0	0
abstention	1	0	0
abstenir	1	0	0
démago	1	0	0
labotomiser	1	0	0
taxe	1	0	0
impôt	1	0	0
esquiver	1	0	0
flagrant délit	1	0	0
conasse	1	0	0
dégringoler	1	0	0
oublier	1	0	0
hitler	1	0	0
nazi	1	0	0
ment	1	0	0
promesse non tenue	1	0	0
trucage	1	0	0
mauvaise nouvelle	1	0	0
endettement	1	0	0
démis	1	0	0
démissionner	1	0	0
bling bling	1	0	0
bétise	1	0	0
secours	1	0	0
couteux	1	0	0
mafia	1	0	0
pas assez	1	0	0
très mal	1	0	0
trop mal	1	0	0
mal réalisé	1	0	0
maitriser pas	1	0	0
aucun plaisir	1	0	0
clan	1	0	0
parvient pas	1	0	0
aussi mauvais	1	0	0
ravageur	1	0	0
assommer	1	0	0
ringard	1	0	0
bling	1	0	0
claque	1	0	0
kalachnikov	1	0	0
mal parti	1	0	0
pouf	1	0	0
fé chié	1	0	0
pas convaincu	1	0	0
peu convaincant	1	0	0
ah	1	0	0
schizophrène	1	0	0
lobotomie	1	0	0
amnésie	1	0	0
pas cru	1	0	0
leitmotiv	1	0	0
dictature	1	0	0
pas le temps	1	0	0
improvisation	1	0	0
djihadiste	1	0	0
n'importe quoi	1	0	0
creuse	1	0	0
cercle vicieux	1	0	0
rien à voir	1	0	0
jtd	0	0	1
jtdg	0	0	1
jtm	0	0	1
jt'm	0	0	1
j'tm	0	0	1
biz	0	0	1
bsx	0	0	1
bzx	0	0	1
bisou	0	0	1
bizou	0	0	1
pro	0	0	1
sympa	0	0	1
dacc	0	0	1
d'acc	0	0	1
dak	0	0	1
bvo	0	0	1
bingo	0	0	1
tkt	0	0	1
thx	0	0	1
mc	0	0	1
mer6	0	0	1
k	0	0	1
okay	0	0	1
oki	0	0	1
gaga	0	0	1
gg	0	0	1
kdo	0	0	1
spd	1	0	0
btg	1	0	0
geta	1	0	0
kikoolol	1	0	0
pb	1	0	0
pas pro	1	0	0
bleme	1	0	0
oribl	1	0	0
nrv	1	0	0
mds	1	0	0
mank	1	0	0
dsl	1	0	0
out	1	0	0
taré	1	0	0
ouf	1	0	0
naze	1	0	0
ayé	1	0	0
bordel	1	0	0
ah bon	1	0	0
squatter	1	0	0
hein	1	0	0
vampire	1	0	0
bain de sang	1	0	0
berk	1	0	0
beuark	1	0	0
bug	1	0	0
euh	1	0	0
grr	1	0	0
grrr	1	0	0
grrrr	1	0	0
grrrrr	1	0	0
he	1	0	0
hehe	1	0	0
hehehe	1	0	0
hehehehe	1	0	0
help	1	0	0
kk	1	0	0
ko	1	0	0
oups	1	0	0
pff	1	0	0
pfff	1	0	0
pffff	1	0	0
pfffff	1	0	0
prout	1	0	0
zzz	1	0	0
zzzz	1	0	0
zzzzz	1	0	0
pas dak	1	0	0
pas dacc	1	0	0
pas d'acc	1	0	0
g1prob	1	0	0
jenémar	1	0	0
raf	1	0	0
wtf	1	0	0
fail	1	0	0
s'enfou	1	0	0
m'enfou	1	0	0
acclamer	0	0	1
accolade	0	0	1
décerner	0	0	1
embellir	0	0	1
égayer	0	0	1
cajoler	0	0	1
avenant	0	0	1
réduction des coûts	0	0	1
guérir	0	0	1
guérison	0	0	1
vaincre	0	0	1
diligent	0	0	1
distinction	0	0	1
distinguer	0	0	1
profiter	0	0	1
mode	0	0	1
tendance	0	0	1
volontiers	0	0	1
humain	0	0	1
choyer	0	0	1
dorloter	0	0	1
prouvé	0	0	1
fort	0	0	1
plus fort	0	0	1
surmonter	0	0	1
marrant	0	0	1
moyen	1	0	0
avide	1	0	0
pas tendance	1	0	0
froid	1	0	0
farouche	1	0	0
errer	1	0	0
appât	1	0	0
artificiel	1	0	0
controversé	1	0	0
manque	1	0	0
débilité	1	0	0
petitesse	1	0	0
cabosser	1	0	0
détriment	1	0	0
préjudice	1	0	0
détourner	1	0	0
queue	1	0	0
équivoque	1	0	0
renoncer	1	0	0
sans cœur	1	0	0
inévitable	1	0	0
mat	1	0	0
besoin	1	0	0
opposer	1	0	0
opposition	1	0	0
surchauffer	1	0	0
forcer	1	0	0
incertain	1	0	0
enclin	1	0	0
ane	1	0	0
simuler	1	0	0
simulation	1	0	0
chavirer	1	0	0
caricatural	1	0	0
terrible	1	0	0
pas drole	1	0	0
attention	1	0	0
vachement bien	0	0	1
bonne surprise	0	0	1
belle surprise	0	0	1
ébat	0	0	1
champagne	0	0	1
chomage en baisse	0	0	1
chomage baisse	0	0	1
baisser les impots	0	0	1
homophobe	1	0	0
anti	1	0	0
facho	1	0	0
macho	1	0	0
machisme	1	0	0
charger la barque	1	0	0
pris d'assaut	1	0	0
feu	1	0	0
conard	1	0	0
connard	1	0	0
guignol	1	0	0
épingler	1	0	0
soudain	1	0	0
lobby	1	0	0
tancer	1	0	0
attiser	1	0	0
déséquilibrer	1	0	0
représenter pas	1	0	0
cannabis	1	0	0
procès	1	0	0
infortuné	1	0	0
mauvaise surprise	1	0	0
archaique	1	0	0
mal chanceux	1	0	0
mal chance	1	0	0
malchance	1	0	0
lyncher	1	0	0
urgence	1	0	0
disjoncter	1	0	0
reculer	1	0	0
furie	1	0	0
emmerder	1	0	0
défaillant	1	0	0
chomage en hausse	1	0	0
chomage augmente	1	0	0
chomage a augmenté	1	0	0
pas le droit	1	0	0
pas droit	1	0	0
alourdir	1	0	0
austérité	1	0	0
enterrer	1	0	0
contre-courant	1	0	0
contre courant	1	0	0
augmenter les impots	1	0	0
grève	1	0	0
grève de faim	1	0	0
boycott	1	0	0
partial	1	0	0
fuite	1	0	0
s'incliner	1	0	0
sec	1	0	0
sèche	1	0	0
état d'ivresse	1	0	0
chaos total	1	0	0
prostituer	1	0	0
prostitution	1	0	0
faut arréter	1	0	0
narguer	1	0	0
unir	0	0	1
union	0	0	1
dévoué	0	0	1
défendre	0	0	1
bonne idée	0	0	1
meilleure idée	0	0	1
régler ce problème	0	0	1
régler le problème	0	0	1
régler le problèmes	0	0	1
énormé	0	0	1
sacré	0	0	1
récent	0	0	1
bien équipé	0	0	1
bien aménagé	0	0	1
très bien	0	0	1
copieux	0	0	1
tolérant	0	0	1
belle prestation	0	0	1
pas grand chose	1	0	0
adieu	1	0	0
sans rire	1	0	0
non sérieux	1	0	0
irremédiable	1	0	0
funèbre	1	0	0
maléfique	1	0	0
anéantir	1	0	0
case départ	1	0	0
espérons	1	0	0
beaucoup de mal	1	0	0
mauvaise idée	1	0	0
laminer	1	0	0
fade	1	0	0
sans saveur	1	0	0
sans couleur	1	0	0
atone	1	0	0
destructrice	1	0	0
censé	1	0	0
trop compliqué	1	0	0
gagne petit	1	0	0
malfrat	1	0	0
dissous	1	0	0
hop	1	0	0
plus grave	1	0	0
mascarade	1	0	0
rigolade	1	0	0
rigolo	1	0	0
pas marrant	1	0	0
pas rigolo	1	0	0
pas digérer	1	0	0
suppression de postes	1	0	0
aboiement	1	0	0
déluge	1	0	0
dérive	1	0	0
enfumer	1	0	0
enfumage	1	0	0
pas compris	1	0	0
pas encore compris	1	0	0
posture	1	0	0
essayer de croire	1	0	0
fantaisie	1	0	0
fantaisiste	1	0	0
faire semblant	1	0	0
fait semblant	1	0	0
faisant semblant	1	0	0
clown	1	0	0
ni l'autre	1	0	0
mauvaise attitude	1	0	0
sans aucun intérêt	1	0	0
bonne gestion	0	0	1
être un grand	0	0	1
bon état	0	0	1
très bon état	0	0	1
accord	0	0	1
honneteté	0	0	1
belle ambiance	0	0	1
bonne ambiance	0	0	1
détendu	0	0	1
conviction	0	0	1
séduction	0	0	1
séducteur	0	0	1
charisme	0	0	1
charismatique	0	0	1
effet positif	0	0	1
don	0	0	1
perspective	0	0	1
win	0	0	1
idée lumineuse	0	0	1
superbe idée	0	0	1
rien à cacher	0	0	1
trankil	0	0	1
être d'accord	0	0	1
faire réver	0	0	1
fait réver	0	0	1
font réver	0	0	1
porte ouverte	0	0	1
assumer ses responsabilités	0	0	1
assumer sa responsabilité	0	0	1
donner envie	0	0	1
sans trucage	0	0	1
sans truquer	0	0	1
donner suite	0	0	1
réponse rapide	0	0	1
s'amuser	0	0	1
amusement	0	0	1
pas de regret	0	0	1
vraiment pas mal	0	0	1
rester modeste	0	0	1
bonne vision	0	0	1
bon sens	0	0	1
savoir vivre	0	0	1
art de vivre	0	0	1
révolutionnaire	0	0	1
adapté	0	0	1
mieux adapté	0	0	1
ardamment	0	0	1
opportunité	0	0	1
astuce	0	0	1
applaudissement	0	0	1
reconnaissance	0	0	1
vaut le coup	0	0	1
vaut la peine	0	0	1
bijoux	0	0	1
petit bijou	0	0	1
réconforter	0	0	1
progression	0	0	1
très beau	0	0	1
pas décu	0	0	1
pas décevant	0	0	1
géniales	0	0	1
finesse	0	0	1
fluidité	0	0	1
pas génant	0	0	1
technicité	0	0	1
rien à craindre	0	0	1
impecable	0	0	1
détente	0	0	1
faire plaisir	0	0	1
craindre	1	0	0
génant	1	0	0
irraisonnable	1	0	0
rien	1	0	0
ni	1	0	0
seul	1	0	0
cul	1	0	0
mauvaise gestion	1	0	0
tomber	1	0	0
tacler	1	0	0
suffit pas	1	0	0
suspendre	1	0	0
suspendu	1	0	0
enfoiré	1	0	0
drame	1	0	0
dramatique	1	0	0
blague	1	0	0
endetté	1	0	0
mauvais état	1	0	0
état très mauvais	1	0	0
oui mais	1	0	0
loin d'être	1	0	0
ouvrir les yeux	1	0	0
remettre en cause	1	0	0
mettre en cause	1	0	0
incriminer	1	0	0
inéquitablement	1	0	0
vrai problème	1	0	0
grand problème	1	0	0
gros problème	1	0	0
pas digne	1	0	0
contresens	1	0	0
contre sens	1	0	0
suicider	1	0	0
bien mais	1	0	0
aucune expérience	1	0	0
récidive	1	0	0
rechute	1	0	0
muet	1	0	0
sourd muet	1	0	0
blague du jour	1	0	0
funérailles	1	0	0
escroquer	1	0	0
devient ridicule	1	0	0
pas la peine	1	0	0
profiteur	1	0	0
période difficile	1	0	0
moment difficile	1	0	0
sert à rien	1	0	0
risible	1	0	0
peut mieux faire	1	0	0
peut faire mieux	1	0	0
peuvent mieux faire	1	0	0
peuvent faire mieux	1	0	0
ironiser	1	0	0
discriminant	1	0	0
boulette	1	0	0
déposer plainte	1	0	0
raid	1	0	0
mauvaise vision	1	0	0
pas adapté	1	0	0
pire que prévu	1	0	0
torchon brule	1	0	0
pas agréable	1	0	0
atmosphère tendue	1	0	0
oppotuniste	1	0	0
décu	1	0	0
décus	1	0	0
coup dur	1	0	0
songer	1	0	0
pas réactif	1	0	0
peu réactif	1	0	0
bonne performance	0	0	1
belle performance	0	0	1
rend unique	0	0	1
rendent unique	0	0	1
whaou	0	0	1
regretter en rien	0	0	1
très content	0	0	1
très heureux	0	0	1
satisfaction	0	0	1
satisfaite	0	0	1
